id,category_id,name,item_variant,description,value_good,value_very_good,value_excellent,source_reference,date_of_valuation,search_keywords,original_description
1484,19,Tennis,Racquet Cover,Tennis: Racquet Cover,8.3,10.08,11.86,ItsDeductible 2024,2024-01-01,sporting goods tennis racquet cover,Tennis: Racquet Cover
1485,19,Tennis,Racquet: Adult,Tennis: Racquet: Adult,13.08,15.89,18.69,ItsDeductible 2024,2024-01-01,sporting goods tennis racquet adult,Tennis: Racquet: Adult
1486,19,Tennis,Racquet: Youth,Tennis: Racquet: Youth,9.64,11.71,13.77,ItsDeductible 2024,2024-01-01,sporting goods tennis racquet youth,Tennis: Racquet: Youth
1487,19,Tennis,Shoes: Men's,Tennis: Shoes: Men's,15.57,18.91,22.24,ItsDeductible 2024,2024-01-01,sporting goods tennis shoes men's,Tennis: Shoes: Men's
1488,19,Tennis,Shoes: Women's,Tennis: Shoes: Women's,16.22,19.7,23.17,ItsDeductible 2024,2024-01-01,sporting goods tennis shoes women's,Tennis: Shoes: Women's
1489,19,Tent,,Tent,14.88,18.07,21.26,ItsDeductible 2024,2024-01-01,sporting goods tent,Tent
1490,19,Thigh Exerciser,,Thigh Exerciser,9.96,12.1,14.23,ItsDeductible 2024,2024-01-01,sporting goods thigh exerciser,Thigh Exerciser
1491,19,Volleyball Set,,Volleyball Set,17.96,21.81,25.66,ItsDeductible 2024,2024-01-01,sporting goods volleyball set,Volleyball Set
1492,19,Weight Training,Ankle Weights (Pair),Weight Training: Ankle Weights (Pair),9.84,11.95,14.06,ItsDeductible 2024,2024-01-01,sporting goods weight training ankle weights (pair),Weight Training: Ankle Weights (Pair)
1493,19,Weight Training,Belt,Weight Training: Belt,6.45,7.84,9.22,ItsDeductible 2024,2024-01-01,sporting goods weight training belt,Weight Training: Belt
1494,19,Weight Training,Dumbbell Set,Weight Training: Dumbbell Set,14.1,17.12,20.14,ItsDeductible 2024,2024-01-01,sporting goods weight training dumbbell set,Weight Training: Dumbbell Set
1495,19,Weight Training,Gloves,Weight Training: Gloves,5.18,6.29,7.4,ItsDeductible 2024,2024-01-01,sporting goods weight training gloves,Weight Training: Gloves
1496,19,Weight Training,Weight Bench,Weight Training: Weight Bench,27.37,33.24,39.1,ItsDeductible 2024,2024-01-01,sporting goods weight training bench,Weight Training: Weight Bench
1497,19,Weight Training,Wrist Weights (Pair),Weight Training: Wrist Weights (Pair),6.43,7.81,9.19,ItsDeductible 2024,2024-01-01,sporting goods weight training wrist weights (pair),Weight Training: Wrist Weights (Pair)
1498,19,Wetsuit,Adult,Wetsuit: Adult,13.8,16.76,19.72,ItsDeductible 2024,2024-01-01,sporting goods wetsuit adult,Wetsuit: Adult
1499,19,Wetsuit,Youth,Wetsuit: Youth,13.55,16.46,19.36,ItsDeductible 2024,2024-01-01,sporting goods wetsuit youth,Wetsuit: Youth
1500,19,Wrestling Protective Gear,Ear/Head,Wrestling Protective Gear: Ear/Head,10.08,12.24,14.4,ItsDeductible 2024,2024-01-01,sporting goods wrestling protective gear ear/head,Wrestling Protective Gear: Ear/Head
1501,19,Wrestling Protective Gear,Knee,Wrestling Protective Gear: Knee,9.49,11.52,13.55,ItsDeductible 2024,2024-01-01,sporting goods wrestling protective gear knee,Wrestling Protective Gear: Knee
1502,19,Wrestling Shoes,Adult,Wrestling Shoes: Adult,9.6,11.66,13.72,ItsDeductible 2024,2024-01-01,sporting goods wrestling shoes adult,Wrestling Shoes: Adult
1503,19,Wrestling Shoes,Youth,Wrestling Shoes: Youth,12.36,15.01,17.66,ItsDeductible 2024,2024-01-01,sporting goods wrestling shoes youth,Wrestling Shoes: Youth
1504,19,Wrestling Uniform,Adult,Wrestling Uniform: Adult,8.04,9.76,11.48,ItsDeductible 2024,2024-01-01,sporting goods wrestling uniform adult,Wrestling Uniform: Adult
1505,19,Wrestling Uniform,Youth,Wrestling Uniform: Youth,11.4,13.84,16.28,ItsDeductible 2024,2024-01-01,sporting goods wrestling uniform youth,Wrestling Uniform: Youth
1506,19,Yoga Mat,,Yoga Mat,3.61,4.38,5.15,ItsDeductible 2024,2024-01-01,sporting goods yoga mat,Yoga Mat
1507,20,Air Nail Gun,,Air Nail Gun,23.38,28.39,33.4,ItsDeductible 2024,2024-01-01,tools hardware air nail gun,Air Nail Gun
1508,20,Carbon Monoxide Detector,,Carbon Monoxide Detector,13.2,16.03,18.86,ItsDeductible 2024,2024-01-01,tools hardware carbon monoxide detector,Carbon Monoxide Detector
1509,20,Combination Lock,,Combination Lock,5.51,6.69,7.87,ItsDeductible 2024,2024-01-01,tools hardware combination lock,Combination Lock
1510,20,Deadbolt Lock,,Deadbolt Lock,11.17,13.56,15.95,ItsDeductible 2024,2024-01-01,tools hardware deadbolt lock,Deadbolt Lock
1511,20,Drill Bit Set,,Drill Bit Set,9.58,11.64,13.69,ItsDeductible 2024,2024-01-01,tools hardware drill bit set,Drill Bit Set
1512,20,Drill,Corded,Drill: Corded,15.2,18.46,21.71,ItsDeductible 2024,2024-01-01,tools hardware drill corded,Drill: Corded
1513,20,Drill,Cordless,Drill: Cordless,20.31,24.67,29.02,ItsDeductible 2024,2024-01-01,tools hardware drill cordless,Drill: Cordless
1514,20,Electric Screwdriver,,Electric Screwdriver,9.6,11.66,13.72,ItsDeductible 2024,2024-01-01,tools hardware electric screwdriver,Electric Screwdriver
1515,20,Electric Staple Gun,,Electric Staple Gun,9.96,12.1,14.23,ItsDeductible 2024,2024-01-01,tools hardware electric staple gun,Electric Staple Gun
1516,20,Flashlight,,Flashlight,6.43,7.81,9.19,ItsDeductible 2024,2024-01-01,tools hardware flashlight,Flashlight
1517,20,Hack Saw,,Hack Saw,7.99,9.7,11.41,ItsDeductible 2024,2024-01-01,tools hardware hack saw,Hack Saw
1518,20,Hammer,,Hammer,7.2,8.74,10.28,ItsDeductible 2024,2024-01-01,tools hardware hammer,Hammer
1519,20,Hand Saw,,Hand Saw,9.72,11.81,13.89,ItsDeductible 2024,2024-01-01,tools hardware hand saw,Hand Saw
1520,20,Ladder,Extension,Ladder: Extension,32.42,39.37,46.31,ItsDeductible 2024,2024-01-01,tools hardware ladder extension,Ladder: Extension
1521,20,Ladder,Step,Ladder: Step,16.69,20.27,23.84,ItsDeductible 2024,2024-01-01,tools hardware ladder step,Ladder: Step
1522,20,Level,,Level,9.34,11.34,13.34,ItsDeductible 2024,2024-01-01,tools hardware level,Level
1523,20,Padlock,,Padlock,4.41,5.36,6.3,ItsDeductible 2024,2024-01-01,tools hardware padlock,Padlock
1524,20,Pliers,,Pliers,4.87,5.92,6.96,ItsDeductible 2024,2024-01-01,tools hardware pliers,Pliers
1525,20,Router,,Router,20.52,24.92,29.32,ItsDeductible 2024,2024-01-01,tools hardware router,Router
1526,20,Sander,Belt,Sander: Belt,22.32,27.11,31.89,ItsDeductible 2024,2024-01-01,tools hardware sander belt,Sander: Belt
1527,20,Sander,Finishing,Sander: Finishing,17.19,20.88,24.56,ItsDeductible 2024,2024-01-01,tools hardware sander finishing,Sander: Finishing
1528,20,Sander,Orbital,Sander: Orbital,16.09,19.54,22.98,ItsDeductible 2024,2024-01-01,tools hardware sander orbital,Sander: Orbital
1529,20,Saw,Band,Saw: Band,32.0,38.86,45.72,ItsDeductible 2024,2024-01-01,tools hardware saw band,Saw: Band
1530,20,Saw,Circular,Saw: Circular,22.93,27.84,32.75,ItsDeductible 2024,2024-01-01,tools hardware saw circular,Saw: Circular
1531,20,Saw,Jig,Saw: Jig,16.11,19.56,23.01,ItsDeductible 2024,2024-01-01,tools hardware saw jig,Saw: Jig
1532,20,Saw,Miter,Saw: Miter,26.29,31.93,37.56,ItsDeductible 2024,2024-01-01,tools hardware saw miter,Saw: Miter
1533,20,Saw,Reciprocating,Saw: Reciprocating,18.13,22.02,25.9,ItsDeductible 2024,2024-01-01,tools hardware saw reciprocating,Saw: Reciprocating
1534,20,Saw,Table,Saw: Table,30.56,37.11,43.66,ItsDeductible 2024,2024-01-01,tools hardware saw table,Saw: Table
1535,20,Saw,Tile,Saw: Tile,26.53,32.22,37.9,ItsDeductible 2024,2024-01-01,tools hardware saw tile,Saw: Tile
1536,20,Screwdriver,,Screwdriver,3.46,4.2,4.94,ItsDeductible 2024,2024-01-01,tools hardware screwdriver,Screwdriver
1537,20,Shelving Unit,,Shelving Unit,30.81,37.42,44.02,ItsDeductible 2024,2024-01-01,tools hardware shelving unit,Shelving Unit
1538,20,Shop Vac,1-3 Gallon,Shop Vac: 1-3 Gallon,15.48,18.8,22.12,ItsDeductible 2024,2024-01-01,tools hardware shop vac gallon,Shop Vac: 1-3 Gallon
1539,20,Shop Vac,10-15 Gallon,Shop Vac: 10-15 Gallon,21.25,25.81,30.36,ItsDeductible 2024,2024-01-01,tools hardware shop vac 10 15 gallon,Shop Vac: 10-15 Gallon
1540,20,Shop Vac,16-25 Gallon,Shop Vac: 16-25 Gallon,30.73,37.32,43.9,ItsDeductible 2024,2024-01-01,tools hardware shop vac 16 25 gallon,Shop Vac: 16-25 Gallon
1541,20,Shop Vac,5-8 Gallon,Shop Vac: 5-8 Gallon,17.53,21.29,25.04,ItsDeductible 2024,2024-01-01,tools hardware shop vac gallon,Shop Vac: 5-8 Gallon
1542,20,Smoke & Carbon Monoxide Detector,,Smoke & Carbon Monoxide Detector,14.16,17.2,20.23,ItsDeductible 2024,2024-01-01,tools hardware smoke carbon monoxide detector,Smoke & Carbon Monoxide Detector
1543,20,Smoke Detector,,Smoke Detector,12.12,14.72,17.32,ItsDeductible 2024,2024-01-01,tools hardware smoke detector,Smoke Detector
1544,20,Tool Belt,,Tool Belt,9.76,11.85,13.94,ItsDeductible 2024,2024-01-01,tools hardware tool belt,Tool Belt
1545,20,Toolbox,,Toolbox,17.55,21.31,25.07,ItsDeductible 2024,2024-01-01,tools hardware toolbox,Toolbox
1546,20,Wrench,Adjustable,Wrench: Adjustable,5.12,6.22,7.31,ItsDeductible 2024,2024-01-01,tools hardware wrench adjustable,Wrench: Adjustable
1547,20,Wrench,Open-End,Wrench: Open-End,5.62,6.83,8.03,ItsDeductible 2024,2024-01-01,tools hardware wrench open end,Wrench: Open-End
1548,20,Wrench,Torque,Wrench: Torque,12.12,14.72,17.32,ItsDeductible 2024,2024-01-01,tools hardware wrench torque,Wrench: Torque
1549,99,10-999 Piece,,10-999 Piece,6.39,7.76,9.13,ItsDeductible 2024,2024-01-01,toys hobbies gaming 10 999 piece,10-999 Piece
1550,99,1000 or More Piece,,1000 or More Piece,6.64,8.07,9.49,ItsDeductible 2024,2024-01-01,toys hobbies gaming 1000 more piece,1000 or More Piece
1551,99,Action Figure,,Action Figure,6.1,7.41,8.72,ItsDeductible 2024,2024-01-01,toys hobbies gaming action figure,Action Figure
1552,99,American Girl,Bitty Baby Doll,American Girl: Bitty Baby Doll,16.2,19.67,23.14,ItsDeductible 2024,2024-01-01,toys hobbies gaming american girl bitty baby doll,American Girl: Bitty Baby Doll
1553,99,American Girl,Full-Size AG Doll,American Girl: Full-Size AG Doll,11.74,14.26,16.77,ItsDeductible 2024,2024-01-01,toys hobbies gaming american girl full size ag doll,American Girl: Full-Size AG Doll
1554,99,American Girl,Miniature AG Doll,American Girl: Miniature AG Doll,9.31,11.31,13.3,ItsDeductible 2024,2024-01-01,toys hobbies gaming american girl miniature ag doll,American Girl: Miniature AG Doll
1555,99,Baby Doll,,Baby Doll,6.0,7.29,8.57,ItsDeductible 2024,2024-01-01,toys hobbies gaming baby doll,Baby Doll
1556,99,Ball Pit,,Ball Pit,14.68,17.83,20.97,ItsDeductible 2024,2024-01-01,toys hobbies gaming ball pit,Ball Pit
1557,99,Barbie,Car,Barbie: Car,5.78,7.02,8.25,ItsDeductible 2024,2024-01-01,toys hobbies gaming barbie car,Barbie: Car
1558,99,Barbie,Doll,Barbie: Doll,5.1,6.2,7.29,ItsDeductible 2024,2024-01-01,toys hobbies gaming barbie doll,Barbie: Doll
1559,99,Barbie,Dollhouse,Barbie: Dollhouse,12.12,14.72,17.32,ItsDeductible 2024,2024-01-01,toys hobbies gaming barbie dollhouse,Barbie: Dollhouse
1560,99,Barbie,Styling Head,Barbie: Styling Head,8.37,10.17,11.96,ItsDeductible 2024,2024-01-01,toys hobbies gaming barbie styling head,Barbie: Styling Head
1561,99,Board Game,,Board Game,7.25,8.8,10.35,ItsDeductible 2024,2024-01-01,toys hobbies gaming board game,Board Game
1562,99,Bratz,Full-Size Doll,Bratz: Full-Size Doll,9.02,10.95,12.88,ItsDeductible 2024,2024-01-01,toys hobbies gaming bratz full size doll,Bratz: Full-Size Doll
1563,99,Cabbage Patch,Full-Size Doll,Cabbage Patch: Full-Size Doll,12.22,14.84,17.46,ItsDeductible 2024,2024-01-01,toys hobbies gaming cabbage patch full size doll,Cabbage Patch: Full-Size Doll
1564,99,Cap Gun,,Cap Gun,8.86,10.76,12.66,ItsDeductible 2024,2024-01-01,toys hobbies gaming cap gun,Cap Gun
1565,99,Card Game,,Card Game,3.57,4.34,5.1,ItsDeductible 2024,2024-01-01,toys hobbies gaming card game,Card Game
1566,99,Children’s BBQ Grill,,Children’s BBQ Grill,9.34,11.34,13.34,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s bbq grill,Children’s BBQ Grill
1567,99,Children’s Cash Register,,Children’s Cash Register,9.21,11.19,13.16,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s cash register,Children’s Cash Register
1568,99,Children’s Grocery Cart,,Children’s Grocery Cart,10.86,13.19,15.51,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s grocery cart,Children’s Grocery Cart
1569,99,Children’s Kitchen Set,,Children’s Kitchen Set,15.25,18.52,21.78,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s kitchen set,Children’s Kitchen Set
1570,99,Children’s Laundry Center,,Children’s Laundry Center,9.77,11.86,13.95,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s laundry center,Children’s Laundry Center
1571,99,Children's Picnic Table,,Children's Picnic Table,17.62,21.4,25.17,ItsDeductible 2024,2024-01-01,toys hobbies gaming children's picnic table,Children's Picnic Table
1572,99,Children’s Play Phone,,Children’s Play Phone,5.01,6.09,7.16,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s play phone,Children’s Play Phone
1573,99,Children’s Rocking Chair,,Children’s Rocking Chair,6.79,8.25,9.7,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s rocking chair,Children’s Rocking Chair
1574,99,Children’s Tea Set,,Children’s Tea Set,7.8,9.47,11.14,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s tea set,Children’s Tea Set
1575,99,Children’s Tool Belt Set,,Children’s Tool Belt Set,5.78,7.02,8.26,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s tool belt set,Children’s Tool Belt Set
1576,99,Children’s Vacuum Cleaner,,Children’s Vacuum Cleaner,7.49,9.1,10.7,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s vacuum cleaner,Children’s Vacuum Cleaner
1577,99,Children’s Workbench,,Children’s Workbench,10.2,12.39,14.57,ItsDeductible 2024,2024-01-01,toys hobbies gaming children’s workbench,Children’s Workbench
1578,99,Colorforms Play Set,,Colorforms Play Set,8.06,9.79,11.52,ItsDeductible 2024,2024-01-01,toys hobbies gaming colorforms play set,Colorforms Play Set
1579,99,Cork Gun,,Cork Gun,9.12,11.08,13.03,ItsDeductible 2024,2024-01-01,toys hobbies gaming cork gun,Cork Gun
1580,99,Covered Sandbox,,Covered Sandbox,24.3,29.51,34.71,ItsDeductible 2024,2024-01-01,toys hobbies gaming covered sandbox,Covered Sandbox
1581,99,Cutting Mat,,Cutting Mat,5.62,6.83,8.03,ItsDeductible 2024,2024-01-01,toys hobbies gaming cutting mat,Cutting Mat
1582,99,Decorative Paper Punch,,Decorative Paper Punch,6.13,7.44,8.75,ItsDeductible 2024,2024-01-01,toys hobbies gaming decorative paper punch,Decorative Paper Punch
1583,99,Dice Game,,Dice Game,5.17,6.28,7.39,ItsDeductible 2024,2024-01-01,toys hobbies gaming dice game,Dice Game
1584,99,Die Cast,Matchbox/Hot Wheel,Die Cast: Matchbox/Hot Wheel,4.64,5.64,6.63,ItsDeductible 2024,2024-01-01,toys hobbies gaming die cast matchbox/hot wheel,Die Cast: Matchbox/Hot Wheel
1585,99,Die Cast,Tonka Truck,Die Cast: Tonka Truck,5.73,6.96,8.18,ItsDeductible 2024,2024-01-01,toys hobbies gaming die cast tonka truck,Die Cast: Tonka Truck
1586,99,Diva Starz,Full-Size Doll,Diva Starz: Full-Size Doll,9.04,10.98,12.92,ItsDeductible 2024,2024-01-01,toys hobbies gaming diva starz full size doll,Diva Starz: Full-Size Doll
1587,99,Doll Toys,Bassinet,Doll Toys: Bassinet,15.9,19.31,22.71,ItsDeductible 2024,2024-01-01,toys hobbies gaming doll bassinet,Doll Toys: Bassinet
1588,99,Doll Toys,Cradle,Doll Toys: Cradle,8.28,10.06,11.83,ItsDeductible 2024,2024-01-01,toys hobbies gaming doll cradle,Doll Toys: Cradle
1589,99,Doll Toys,Highchair,Doll Toys: Highchair,9.93,12.06,14.19,ItsDeductible 2024,2024-01-01,toys hobbies gaming doll highchair,Doll Toys: Highchair
1590,99,Doll Toys,Stroller,Doll Toys: Stroller,7.39,8.98,10.56,ItsDeductible 2024,2024-01-01,toys hobbies gaming doll stroller,Doll Toys: Stroller
1591,99,DUPLO Set,,DUPLO Set,9.49,11.52,13.55,ItsDeductible 2024,2024-01-01,toys hobbies gaming duplo set,DUPLO Set
1592,99,Easy Bake Oven,,Easy Bake Oven,10.92,13.26,15.6,ItsDeductible 2024,2024-01-01,toys hobbies gaming easy bake oven,Easy Bake Oven
1593,99,Embossing Heat Gun,,Embossing Heat Gun,8.7,10.57,12.43,ItsDeductible 2024,2024-01-01,toys hobbies gaming embossing heat gun,Embossing Heat Gun
1594,99,Erector Set,Building,Erector Set: Building,9.21,11.19,13.16,ItsDeductible 2024,2024-01-01,toys hobbies gaming erector set building,Erector Set: Building
1595,99,Erector Set,Junior,Erector Set: Junior,9.02,10.96,12.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming erector set junior,Erector Set: Junior
1596,99,Erector Set,Model,Erector Set: Model,14.99,18.21,21.42,ItsDeductible 2024,2024-01-01,toys hobbies gaming erector set model,Erector Set: Model
1597,99,Etch A Sketch,,Etch A Sketch,6.97,8.46,9.95,ItsDeductible 2024,2024-01-01,toys hobbies gaming etch sketch,Etch A Sketch
1598,99,Flash Cards,,Flash Cards,1.53,1.86,2.19,ItsDeductible 2024,2024-01-01,toys hobbies gaming flash cards,Flash Cards
1599,99,Frisbee,,Frisbee,3.96,4.81,5.66,ItsDeductible 2024,2024-01-01,toys hobbies gaming frisbee,Frisbee
1600,99,Game,Nintendo 64,Game: Nintendo 64,4.7,5.71,6.72,ItsDeductible 2024,2024-01-01,toys hobbies gaming game nintendo 64,Game: Nintendo 64
1601,99,Game,Nintendo Game Boy Advance,Game: Nintendo Game Boy Advance,4.4,5.34,6.28,ItsDeductible 2024,2024-01-01,toys hobbies gaming game nintendo boy advance,Game: Nintendo Game Boy Advance
1602,99,Game,Nintendo Game Boy Original/Color,Game: Nintendo Game Boy Original/Color,5.52,6.71,7.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming game nintendo boy original/color,Game: Nintendo Game Boy Original/Color
1603,99,Game,Nintendo GameCube,Game: Nintendo GameCube,5.52,6.71,7.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming game nintendo gamecube,Game: Nintendo GameCube
1604,99,Game,Nintendo NES,Game: Nintendo NES,5.52,6.71,7.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming game nintendo nes,Game: Nintendo NES
1605,99,Game,Nintendo Super,Game: Nintendo Super,5.52,6.71,7.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming game nintendo super,Game: Nintendo Super
1606,99,Game,Other,Game: Other,5.01,6.09,7.16,ItsDeductible 2024,2024-01-01,toys hobbies gaming game other,Game: Other
1607,99,Game,PlayStation,Game: PlayStation,5.52,6.71,7.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming game playstation,Game: PlayStation
1608,99,Game,PlayStation 2,Game: PlayStation 2,5.52,6.71,7.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming game playstation,Game: PlayStation 2
1609,99,Game,Sega Dreamcast,Game: Sega Dreamcast,5.52,6.71,7.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming game sega dreamcast,Game: Sega Dreamcast
1610,99,Game,Sega Game Gear,Game: Sega Game Gear,5.52,6.71,7.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming game sega gear,Game: Sega Game Gear
1611,99,Game,Sega Genesis,Game: Sega Genesis,5.52,6.71,7.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming game sega genesis,Game: Sega Genesis
1612,99,Game,Sega Saturn,Game: Sega Saturn,5.52,6.71,7.89,ItsDeductible 2024,2024-01-01,toys hobbies gaming game sega saturn,Game: Sega Saturn
1613,99,Game,Xbox,Game: Xbox,7.15,8.69,10.22,ItsDeductible 2024,2024-01-01,toys hobbies gaming game xbox,Game: Xbox
1614,99,Groovy Girls,Full-Size Doll,Groovy Girls: Full-Size Doll,6.66,8.09,9.52,ItsDeductible 2024,2024-01-01,toys hobbies gaming groovy girls full size doll,Groovy Girls: Full-Size Doll
1615,99,Guitar,,Guitar,45.02,54.67,64.31,ItsDeductible 2024,2024-01-01,toys hobbies gaming guitar,Guitar
1616,99,Gumball Machine,,Gumball Machine,6.96,8.45,9.94,ItsDeductible 2024,2024-01-01,toys hobbies gaming gumball machine,Gumball Machine
1617,99,Handheld Game,,Handheld Game,18.84,22.88,26.92,ItsDeductible 2024,2024-01-01,toys hobbies gaming handheld game,Handheld Game
1618,99,Hot Glue Gun,,Hot Glue Gun,6.72,8.16,9.6,ItsDeductible 2024,2024-01-01,toys hobbies gaming hot glue gun,Hot Glue Gun
1619,99,Image Projector,,Image Projector,8.79,10.67,12.55,ItsDeductible 2024,2024-01-01,toys hobbies gaming image projector,Image Projector
1620,99,Interactive Pet,,Interactive Pet,7.82,9.5,11.17,ItsDeductible 2024,2024-01-01,toys hobbies gaming interactive pet,Interactive Pet
1621,99,Jack In The Box,,Jack In The Box,7.34,8.92,10.49,ItsDeductible 2024,2024-01-01,toys hobbies gaming jack in box,Jack In The Box
1622,99,K'NEX Set,,K'NEX Set,10.29,12.5,14.7,ItsDeductible 2024,2024-01-01,toys hobbies gaming k'nex set,K'NEX Set
